app.freerouting.autoroute.AutorouteControl	max_spring_over_recursion_depth	maxSpringOverRecursionDepth
app.freerouting.autoroute.AutorouteControl	min_cheap_via_cost	minCheapViaCost
app.freerouting.autoroute.AutorouteControl	curr_net	currNet
app.freerouting.autoroute.AutorouteControl	curr_net_class	currNetClass
app.freerouting.autoroute.AutorouteControl	curr_via	currVia
app.freerouting.autoroute.AutorouteControl	curr_via_padstack	currViaPadstack
app.freerouting.autoroute.AutorouteControl	from_layer	fromLayer
app.freerouting.autoroute.AutorouteControl	to_layer	toLayer
app.freerouting.autoroute.AutorouteControl	curr_shape	currShape
app.freerouting.autoroute.AutorouteControl	curr_radius	currRadius
app.freerouting.autoroute.AutorouteControl	pure_smd_net	pureSmdNet
app.freerouting.autoroute.AutorouteControl	via_cost_factor	viaCostFactor
app.freerouting.autoroute.AutorouteControl	net_items	netItems
app.freerouting.autoroute.AutorouteEngine	autoroute_search_tree	autorouteSearchTree
app.freerouting.autoroute.AutorouteEngine	maintain_database	maintainDatabase
app.freerouting.autoroute.AutorouteEngine	drill_page_array	drillPageArray
app.freerouting.autoroute.AutorouteEngine	stoppable_thread	stoppableThread
app.freerouting.autoroute.AutorouteEngine	net_no	netNo
app.freerouting.autoroute.AutorouteEngine	time_limit	timeLimit
app.freerouting.autoroute.AutorouteEngine	incomplete_expansion_rooms	incompleteExpansionRooms
app.freerouting.autoroute.AutorouteEngine	complete_expansion_rooms	completeExpansionRooms
app.freerouting.autoroute.AutorouteEngine	expansion_room_instance_count	expansionRoomInstanceCount
app.freerouting.autoroute.AutorouteEngine	max_drill_page_width	maxDrillPageWidth
app.freerouting.autoroute.AutorouteEngine	rooms_to_remove	roomsToRemove
app.freerouting.autoroute.AutorouteEngine	item_list	itemList
app.freerouting.autoroute.AutorouteEngine	maze_search_algo	mazeSearchAlgo
app.freerouting.autoroute.AutorouteEngine	search_result	searchResult
app.freerouting.autoroute.AutorouteEngine	autoroute_result	autorouteResult
app.freerouting.autoroute.AutorouteEngine	ripped_connections	rippedConnections
app.freerouting.autoroute.AutorouteEngine	changed_nets	changedNets
app.freerouting.autoroute.AutorouteEngine	stop_connection_option	stopConnectionOption
app.freerouting.autoroute.AutorouteEngine	observers_activated	observersActivated
app.freerouting.autoroute.AutorouteEngine	insert_found_connection_algo	insertFoundConnectionAlgo
app.freerouting.autoroute.AutorouteEngine	autoroute_info	autorouteInfo
app.freerouting.autoroute.AutorouteEngine	new_room	newRoom
app.freerouting.autoroute.AutorouteEngine	room_shape	roomShape
app.freerouting.autoroute.AutorouteEngine	room_layer	roomLayer
app.freerouting.autoroute.AutorouteEngine	room_doors	roomDoors
app.freerouting.autoroute.AutorouteEngine	curr_neighbour	currNeighbour
app.freerouting.autoroute.AutorouteEngine	neighbour_shape	neighbourShape
app.freerouting.autoroute.AutorouteEngine	touching_sides	touchingSides
app.freerouting.autoroute.AutorouteEngine	line_arr	lineArr
app.freerouting.autoroute.AutorouteEngine	new_incomplete_room_shape	newIncompleteRoomShape
app.freerouting.autoroute.AutorouteEngine	new_incomplete_room	newIncompleteRoom
app.freerouting.autoroute.AutorouteEngine	new_door	newDoor
app.freerouting.autoroute.AutorouteEngine	from_door_shape	fromDoorShape
app.freerouting.autoroute.AutorouteEngine	ignore_object	ignoreObject
app.freerouting.autoroute.AutorouteEngine	other_room	otherRoom
